Unnamed: 0,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
8784,重庆巴南中泰天心佛文化旅游区,重庆,4A,106.7765434,29.40755119,106.77129629999999,29.405944755
8785,重庆江津陈独秀旧居陈列馆,重庆,4A,106.2545489,29.20977733,106.249386,29.20836259
8786,重庆城口亢谷景区,重庆,4A,109.150855,31.73074099,109.14508465,31.728886250000002
8787,重庆彭水蚩尤九黎城,重庆,4A,108.134663,29.322687,108.12918855000001,29.32086026
8788,重庆石柱千野草场,重庆,4A,108.209781,30.2501458,108.20430925,30.24849436
8789,重庆黔江芭拉胡景区,重庆,4A,108.5969621,29.1535755,108.59171725,29.151989915
8790,重庆自然博物馆,重庆,4A,106.4142207,29.82498999,106.40894625,29.823246665
8791,重庆巴南丰盛古镇,重庆,4A,106.9417696,29.53382709,106.9365728,29.532153915000002
8792,重庆长寿菩提山文化旅游区,重庆,4A,107.0727677,29.86371238,107.06731719999999,29.861926345
8793,重庆梁平滑石古寨景区,重庆,4A,107.730833,30.5947949,107.72532435,30.593129185000002
8794,重庆黔江土家十三寨,重庆,4A,108.692653,29.65827201,108.68725085,29.656664365
8795,重庆南岸长嘉汇弹子石老街,重庆,4A,106.593533,29.58495198,106.5884461,29.583370915
8796,重庆彭水摩围山,重庆,4A,108.0496687,29.21134928,108.04414655,29.209836305
8797,重庆融汇温泉小镇,重庆,4A,106.4465008,29.54978106,106.44128755,29.547902190000002
8798,重庆两江国际影视城,重庆,4A,106.8298141,29.69117043,106.82459275,29.689492835
8799,重庆神龟峡景区,重庆,4A,108.672527,29.111676,108.66714425,29.110363935
8800,重庆巫山文峰景区,重庆,4A,109.93826,31.07799685,109.9326776,31.076082365
8801,重庆长江索道景区,重庆,4A,106.589294,29.56393601,106.58420865,29.562320915
8802,重庆黔江爱莉丝庄园,重庆,3A,108.792634,29.37971701,108.78717605,29.37827075
8803,重庆天赐温泉生态旅游景区,重庆,3A,106.37775,29.51807001,106.3724723,29.516497729999998
8804,重庆鹅岭公园,重庆,3A,106.543065,29.55556603,106.53794640000001,29.5539195
8805,重庆市鳄鱼中心,重庆,3A,106.5995594,29.65033713,106.59445450000001,29.64879729
8806,重庆海石公园,重庆,3A,106.4180681,29.70064119,106.41280435,29.69887431
8807,重庆渝北龙兴古镇景区,重庆,3A,106.799836,29.70709,106.79462935000001,29.70529171
8808,重庆巴南云篆山,重庆,3A,106.4898058,29.34008727,106.48458205,29.338575990000002
8809,重庆万州潭獐峡风景区,重庆,3A,108.8294772,30.68266284,108.8240686,30.680857765
8810,重庆梁平双桂堂,重庆,3A,107.7127541,30.61121479,107.70721855,30.609660475
8811,重庆永川桃花源旅游度假区,重庆,3A,105.8403701,29.22718812,105.8353961,29.225545125
8812,重庆永川香海温泉旅游度假区,重庆,3A,105.8837458,29.37068144,105.87875085,29.36923601
8813,重庆华生园金色蛋糕梦幻王国景区,重庆,3A,106.4743596,29.47174466,106.46914995,29.470057384999997
8814,重庆沙坪坝抗战名人旧居（郭沫若·张治中·冯玉祥）,重庆,3A,106.3404088,29.60999507,106.33524704999999,29.60817624
8815,重庆大渡口南海温泉中心,重庆,3A,108.7749284,29.66519816,108.76944284999999,29.6636593
8816,重庆南川永隆山森林公园,重庆,3A,107.1004348,29.19525863,107.09491539999999,29.19377396
8817,重庆石柱毕兹卡绿宫景区,重庆,3A,108.3969317,30.24499537,108.39140745,30.2432194
8818,重庆江津黑石山风景区,重庆,3A,106.1039534,28.95690824,106.09876785,28.95527424
8819,重庆石柱黄水药用植物园,重庆,3A,108.3956391,30.23387371,108.39012385000001,30.232088855
8820,重庆南川黎香湖湿地生态园,重庆,3A,106.9810235,29.32604818,106.97569205,29.324650400000003
8821,重庆南川楠竹山森林公园,重庆,3A,107.23532,29.20757901,107.22986184999999,29.2061689
8822,重庆南川半溪河滨水公园,重庆,3A,107.1063707,29.16039904,107.10086050000001,29.158938785
8823,重庆南川花山公园,重庆,3A,107.1138065,29.16622674,107.1082948,29.164752715
8824,重庆南滨路景区,重庆,3A,106.5927814,29.55099707,106.5876884,29.549413174999998
8825,重庆綦江永新梨花山乡村旅游区,重庆,3A,106.500376,28.97740701,106.4951642,28.976095524999998
8826,重庆“饭遭殃”食品工业园,重庆,3A,106.7116756,29.04427563,106.70649015000001,29.042773135
8827,重庆綦江农民版画院,重庆,3A,106.6497026,29.05364707,106.64456855,29.05229069
8828,重庆綦江博物馆,重庆,3A,106.6598413,29.02339064,106.65473065,29.021957675
8829,重庆南川生态大观园,重庆,3A,106.7351503,29.54669835,106.7298694,29.54519124
8830,重庆秀山洪安边城景区,重庆,3A,109.2791533,28.50496307,109.27355965000001,28.503763735
8831,重庆北碚静观花木生态旅游区,重庆,3A,106.5509825,29.86821836,106.54589665,29.866499660000002
8832,重庆酉阳酉水河景区,重庆,3A,109.1372173,28.89478592,109.1315697,28.893413995
8833,重庆九龙坡白市驿森林公园,重庆,3A,106.3880237,29.46813811,106.38273265000001,29.46658679
8834,重庆渝北印盒李花生态旅游区,重庆,3A,106.8369806,29.91062742,106.83173865,29.90900298
8835,重庆渝北宝林博物馆,重庆,3A,106.5692505,29.67095338,106.56418185,29.669212125
8836,重庆合川文峰街,重庆,3A,106.277647,29.98978293,106.27246585,29.98824202
8837,重庆永川松溉古镇,重庆,3A,105.9003371,29.06195329,105.8953135,29.060711515
8838,重庆巫山博物馆,重庆,3A,109.8893614,31.07888844,109.88373014999999,31.077174669999998
8839,重庆荣昌安陶博物馆,重庆,3A,105.4727685,29.36838164,105.4677715,29.36662746
8840,重庆渝中嘉西村—怡园景区,重庆,3A,106.5504276,29.56520864,106.54533255000001,29.563516785
8841,重庆綦江高庙坝生态旅游区,重庆,3A,106.5717653,28.79956041,106.5667334,28.798102815
8842,重庆綦江丁山湖,重庆,3A,106.6032269,28.70733615,106.5981342,28.706126124999997
8843,重庆金立方木瓜酒工业园,重庆,3A,106.7102781,29.04227165,106.70509845000001,29.040760065
8844,重庆城口苏维埃政权纪念公园,重庆,3A,108.6722256,31.95236554,108.66672940000001,31.95065605
8845,重庆江津石门大佛景区,重庆,3A,105.8163294,30.192579,105.8112665,30.190942614999997
8846,重庆江津塘河古镇,重庆,3A,106.263486,29.292879,106.25831505,29.29146381
8847,重庆江津中山古镇,重庆,3A,106.333901,28.84522699,106.3287593,28.843630259999998
8848,重庆沙坪坝虎峰山景区,重庆,3A,106.2589692,29.54756123,106.25378895,29.546067335
8849,重庆九龙坡九凤山景区,重庆,3A,106.286666,29.52609845,106.2815011,29.524534035000002
8850,重庆万州西游洞,重庆,3A,108.430725,30.6119399,108.42514514999999,30.610281555
8851,重庆铜梁博物馆,重庆,3A,106.0613809,29.84235281,106.0561979,29.84057448
8852,重庆大足荷花山庄,重庆,3A,107.606623,29.55206469,107.60122225,29.55058577
8853,重庆大足海棠香国历史文化风情城,重庆,3A,105.7514829,29.69865108,105.74641654999999,29.69695257
8854,重庆巴南天坪山云林天乡景区,重庆,3A,106.817006,29.48080401,106.8118182,29.479071805
8855,重庆江津聂荣臻故居,重庆,3A,106.0814566,29.24201418,106.07630395,29.240223645
8856,重庆铜梁桂花博览园,重庆,3A,106.0483232,29.82602036,106.04312064999999,29.824360775000002
8857,重庆映像金阳历史风貌区,重庆,3A,106.5631435,29.53537443,106.55807895,29.533651300000002
8858,重庆秀山凤凰山花灯民俗旅游区,重庆,3A,109.0260192,28.44801048,109.0204669,28.446831535
8859,重庆秀山大溪酉水风景区,重庆,3A,109.1885617,28.76524285,109.1830156,28.763720210000002
8860,重庆荣昌昌州故里景区,重庆,3A,105.5976079,29.41850108,105.59271795000001,29.416845664999997
8861,重庆綦江木瓜海棠园,重庆,3A,106.797363,29.074552,106.79216135,29.072929075
8862,重庆开县厚坝休闲农业观光园,重庆,3A,108.5018077,31.20880626,108.49637580000001,31.20679868
8863,重庆开县竹溪休闲农业观光园,重庆,3A,108.5018077,31.20880626,108.49637580000001,31.20679868
8864,重庆荣昌清流民俗风情小镇,重庆,3A,105.344983,29.59571198,105.34000785,29.59394808
8865,重庆万州同鑫蔬菜大观园,重庆,3A,108.258562,30.677387,108.25316315,30.67551591
8866,重庆开县龙头嘴森林公园,重庆,3A,108.3792622,31.4653492,108.3737316,31.463205414999997
8867,重庆奉节鑫鼎农业生态观光园,重庆,3A,109.4832204,30.63929482,109.47747935,30.63757215
8868,重庆渝北放牛坪景区,重庆,3A,106.6931594,29.97631074,106.68800945000001,29.97452151
8869,重庆万州西山公园,重庆,3A,108.3911188,30.8087882,108.38559875,30.806880784999997
8870,重庆万州石桥乡湿地公园,重庆,3A,108.249187,30.57404689,108.24380275,30.57216784
8871,重庆江津云雾坪景区,重庆,3A,109.4896621,30.84628088,109.4839184,30.8445662
8872,重庆开州盛山植物园,重庆,3A,108.321054,31.15060465,108.31552955000001,31.14881724
8873,重庆开州马扎营养生旅游区,重庆,3A,108.5140804,31.62371157,108.508628,31.621763620000003
8874,重庆开州紫海云天香草园,重庆,3A,108.3440259,30.94242129,108.3385433,30.9404926
8875,重庆北碚西山坪苓茏苑,重庆,3A,106.462308,29.927921,106.45708495,29.926077025
8876,重庆潼南陈抟故里,重庆,3A,105.6201119,30.15648783,105.61518375,30.154788155
8877,重庆药用植物园,重庆,3A,107.2133767,29.13474737,107.2079361,29.133337785000002
8878,重庆铜梁爱莲湖湿地公园,重庆,3A,106.003445,29.80483896,105.9983136,29.803231655
8879,重庆合川友缘山庄,重庆,2A,106.2676472,29.96712932,106.26246549999999,29.965617995000002
8880,重庆巫溪灵巫洞,重庆,2A,109.603209,31.48892,109.59756805,31.487125470000002
8881,重庆南岸老龙洞,重庆,2A,106.5914083,29.47958919,106.58633599999999,29.478012985
8882,重庆北碚金果园,重庆,2A,106.407091,29.866007,106.4018092,29.864320964999997
8883,重庆万州铁峰山森林公园,重庆,2A,108.350632,30.93816,108.34515675,30.936179395
8884,重庆大韩民国临时政府旧址陈列馆,重庆,2A,106.575898,29.562055,106.5708313,29.56035176
8885,重庆宋庆龄旧居陈列馆,重庆,2A,106.555859,29.560188,106.5507767,29.55847352
8886,重庆江津骆騋山风景区,重庆,2A,106.384483,29.041652,106.37920915000001,29.04024725
8887,重庆垫江牡丹花海景区,重庆,2A,107.297207,30.271391,107.29176085,30.269555420000003
8888,重庆市南岸岚苑景区,重庆,2A,106.606577,29.536993,106.60145539999999,29.535525675
8889,重庆巫溪荆竹峡-汉风神谷景区,重庆,2A,109.6524172,31.55385311,109.6467631,31.55201443
8890,重庆渝北竹林公园,重庆,2A,106.4891387,29.63144376,106.48391575,29.629863999999998
8891,重庆万州弥陀禅院,重庆,2A,108.39231,30.829689,108.38678425,30.82778479
8892,重庆万县“九五”惨案纪念馆,重庆,2A,108.371301,30.819279,108.3658248,30.817267395000002
8893,重庆涪陵沙溪温泉,重庆,2A,107.3331954,29.7222003,107.32766799999999,29.72061018
8894,重庆南温泉风景区,重庆,2A,106.840852,29.86508327,106.83562305000001,29.863500575
8895,重庆巴南三峰泉景区,重庆,2A,106.8653777,29.45856446,106.8601304,29.45717433
8896,重庆梁平观音洞,重庆,2A,106.629961,29.801815,106.62479155,29.80038524
8897,重庆綦江石壕红军烈士墓,重庆,2A,106.688056,28.544682,106.68295535,28.54324824
8898,重庆璧山露德堂景区,重庆,2A,106.175712,29.512003,106.1705397,29.510330855
8899,重庆酉阳金家坝景区,重庆,2A,108.69521,28.621779,108.68984825000001,28.620475955
8900,重庆酉阳南腰界红色旅游经典景区,重庆,2A,108.657101,28.40113,108.6517675,28.400036795
8901,重庆酉阳石泉古苗寨,重庆,2A,108.570308,29.026225,108.5650065,29.02487299
8902,重庆酉阳毛坝乡群贤居避暑山庄,重庆,2A,108.916691,29.12415,108.91130100000001,29.122857585
8903,重庆永川石笋山景区,重庆,2A,105.9623104,29.16112417,105.9573354,29.159509200000002
8904,重庆铜梁邱少云烈士纪念馆,重庆,2A,106.057631,29.853747,106.0524458,29.852003415
8905,重庆江津滚子坪景区,重庆,2A,106.1039534,28.95690824,106.09876785,28.95527424
8906,重庆江津清源宫景区,重庆,2A,105.9358094,28.98969751,105.93082385,28.988334504999997
8907,重庆奉节西部新区滨河公园,重庆,2A,109.409256,31.021694,109.40345285000001,31.01981777
8908,重庆大足五金博物馆,重庆,2A,105.7704061,29.5800946,105.76530095000001,29.578560234999998
8909,重庆长寿紫耘花海旅游景区,重庆,2A,109.0898181,31.54956167,109.08416025,31.54737105
8910,重庆铜梁侣俸牡丹园,重庆,2A,105.952546,29.855917,105.94756195,29.854204665
8911,重庆铜梁沙心玫瑰园,重庆,2A,106.173044,29.848766,106.1678552,29.84707586
8912,重庆铜梁金梅印象景区,重庆,2A,106.125532,29.864537,106.12029380000001,29.862854749999997
8913,重庆垫江乐天花谷景区,重庆,2A,107.4077021,30.43236715,107.4021571,30.430420595
8914,重庆南岸南山桃花园景区,重庆,2A,106.6288384,29.56172742,106.623677,29.560326325
8915,重庆铜梁盛世龙兴猕猴桃园,重庆,2A,106.051329,29.891237,106.04612420000001,29.889547800000003
8916,重庆万州汉盛文化艺术院,重庆,2A,108.380452,30.819086,108.37495910000001,30.817105044999998
8917,重庆铜梁三色·乡下时光景区,重庆,2A,105.996813,29.85817,105.9917253,29.856521700000002
8918,重庆丰都兴龙文化公园,重庆,2A,107.7338653,29.87163914,107.72838875,29.869987215000002
8919,重庆丰都江池横梁景区,重庆,2A,108.000765,29.97879496,107.9953745,29.976967385000002
8920,重庆开州天心桥景区,重庆,2A,108.4964511,31.49608144,108.49100490000001,31.49399035
8921,重庆开州温泉仙女洞,重庆,2A,108.530437,31.36868885,108.52497625000001,31.36691128
8922,重庆涪陵李蔚如故里,重庆,2A,107.0535155,29.57158563,107.04811855,29.569721455
8923,重庆涪陵巴山夜雨休闲旅游区,重庆,2A,107.21215,29.73336801,107.20669025,29.731800659999998
8924,重庆璧山三担湖公园,重庆,2A,106.248836,29.73756398,106.24368319999999,29.73599845
8925,重庆铜梁福果山孝德文化公园,重庆,2A,106.0452645,29.69449363,106.04005875,29.692867565
8926,重庆江津白沙老重庆影视基地,重庆,2A,106.1312954,29.06774307,106.12605625,29.06628065
8927,重庆万州古红桔主题公园,重庆,2A,108.5097813,30.84810911,108.50435925,30.846270665
8928,重庆奉节茅草坝滑雪场,重庆,2A,109.595439,30.72553684,109.58985305,30.723856769999998
8929,重庆奉节玫瑰农庄,重庆,2A,109.472423,30.67354689,109.4667046,30.67171482
8930,重庆铜梁西部农林大世界,重庆,2A,106.036966,29.78208478,106.03175540000001,29.78050938
8931,重庆綦江教育博物馆,重庆,1A,106.6598413,29.02339064,106.65473065,29.021957675
8932,重庆九龙坡三多桥白鹭自然保护区,重庆,1A,108.400865,30.25045808,108.39532765,30.2487135
8933,重庆市广益中学校园景区,重庆,5A,106.606833,29.53960702,106.60170965,29.538140724999998
8934,青城山--都江堰旅游景区,四川,5A,103.569195,30.91174151,103.56498145,30.909898275
8935,峨眉山风景名胜区,四川,5A,103.356304,29.57382699,103.35195005,29.572132365
8936,九寨沟风景名胜区,四川,5A,103.9212244,33.16322282,103.9169192,33.161133095
8937,乐山大佛景区,四川,5A,103.78144,29.54754105,103.7770914,29.545882315
8938,黄龙国家级风景名胜区,四川,5A,103.8264623,32.75598045,103.8221054,32.754047740000004
8939,汶川特别旅游区,四川,5A,103.4259366,30.93764219,103.42154495,30.935706709999998
8940,北川羌城旅游区,四川,5A,104.470432,31.61341293,104.46580345000001,31.611605949999998
8941,邓小平故里旅游区,四川,5A,106.6432794,30.52526672,106.63809004999999,30.52374335
8942,阆中古城,四川,5A,105.9776705,31.58086035,105.97258845,31.578849419999997
8943,剑门蜀道剑门关旅游景区,四川,5A,105.5761832,32.2203484,105.57117310000001,32.21857163
8944,朱德故里景区,四川,5A,106.6083529,31.46824779,106.6031632,31.466513935000002
8945,泸定海螺沟冰川森林公园,四川,5A,102.0196,29.592001,102.01555995,29.59024478
8946,碧峰峡旅游景区,四川,4A,102.9970367,30.07842755,102.9929036,30.076798195000002
8947,四姑娘山风景名胜区,四川,4A,102.8187418,31.03512292,102.8146788,31.03333909
8948,刘氏庄园旅游区,四川,4A,103.8010514,30.8237669,103.79673815000001,30.821891854999997
8949,四川广汉三星堆博物馆,四川,4A,104.2251975,31.00716676,104.22069364999999,31.00551011
8950,自贡恐龙博物馆,四川,4A,104.836234,29.40136899,104.83161665,29.39996094
